"event_id","lat_median","long_median","timezone","heart_rate_median","heart_rate_50w","heart_rate_10","heart_rate_25","heart_rate_75","heart_rate_90","heart_rate_10w","heart_rate_25w","heart_rate_75w","heart_rate_90w","heart_rate_sdw","heart_rate_min","heart_rate_max","cadence_median","heart_rate_mean","heart_rate_mean_na","temperature_median","temperature_median_v2","temperature_mean_na","median_cadence","cadence_mean","cadence_10","cadence_25","cadence_75","cadence_90","cadence_10w","cadence_25w","cadence_75w","cadence_90w","altitude_min","altitude_amean","altitude_max","altitude_ascended","altitude_descended","total_distance","speed_average","speed_median","speed_10","speed_25","speed_75","speed_90","speed_50w","speed_10w","speed_25w","speed_75w","speed_90w","speed_max","speed_sd","speed_sdw","timestamp_start_run","timestamp_end_run","datetime_ts","heart_rate_speed_cor","heart_rate_speed_cor_2","heart_rate_temp_cor","heart_rate_temp_cor_2","speed_distance_cor","speed_distance_cor_spearman","speed_cadence_cor","heart_rate_cadence_cor","sub_sport","direction_n_avg","direction_ne_avg","direction_e_avg","direction_se_avg","direction_s_avg","direction_sw_avg","direction_w_avg","direction_nw_avg","mean_rotation_velocity","mean_abs_rotation_velocity","total_angle_delta","total_abs_angle_delta","griddiness","griddiness_v2","orientation_center","orientation_sd","n_laps","rest_time_total","n_rests","rest_time_average","rest_time_min","rest_time_max","rest_time_median","rest_time_sd","n_laps_over_15","lap_trigger_distance","lap_trigger_session_end","lap_trigger_manual","lap_trigger_other","strides_total","lap_speed_sd","n_laps_00_to_05","n_laps_05_to_06","n_laps_06_to_07","n_laps_07_to_08","n_laps_08_to_09","n_laps_09_to_10","n_laps_10_to_11","n_laps_11_to_12","n_laps_12_to_13","n_laps_13_to_14","n_laps_14_to_15","n_laps_15_to_16","n_laps_16_to_17","n_laps_17_to_18","n_laps_18_to_19","n_laps_19_to_20","n_laps_20_to_22","n_laps_22_to_25","n_laps_25_plus","start_to_stop_time_mean","start_to_stop_time_median","start_to_stop_time_min","start_to_stop_time_max","timestamp_start","timestamp_stop","total_time_elapsed","speed_proportion__0_5","speed_proportion__5_6","speed_proportion__6_7","speed_proportion__7_8","speed_proportion__8_9","speed_proportion__9_10","speed_proportion__10_11","speed_proportion__11_12","speed_proportion__12_13","speed_proportion__13_14","speed_proportion__14_15","speed_proportion__15_16","speed_proportion__16_17","speed_proportion__17_18","speed_proportion__18_19","speed_proportion__19_20","speed_proportion__20_22","speed_proportion__22_25","speed_proportion__25","total_time_spent_running","proportion_time_spent_running","proportion_rest_time"
11,41.982687106356,-87.6551437703893,"America/Chicago",140,139.678022494876,135,138,142,144,134.819037496601,138.046811836019,141.550919353592,143.409356064917,7.3732883625917,81,146,83,138.454166666667,0,16,16,0.140625,83.5,82.9026041666667,83,83,84.5,84.5,82.5864658050023,82.9669092404803,84.0592743610631,84.414808315235,164,183.458958333333,208.8,18.1419845498848,17.722815961256,3.26386,12.024105,12.1932,11.18196,11.7576,12.564,12.798,12.2458953611274,11.3382653138871,11.7842180839695,12.5709479279794,12.8109968983957,14.544,1.10875949915886,0.761229609713797,1506867303,1506868268,"2017-10-01_14-15-03",0.484644379450256,0.386236362241401,-0.711559293019768,-0.321461730404117,0.196528785534734,0.0777303299067195,0.682352110370087,0.41031460947002,"generic",0,0.00104712041884817,0.998952879581152,0,0,0,0,0,0.0117780168093423,22.7268568590292,11.3068961369686,21817.782584668,0.446566626085408,0.992708333333333,179.023352628558,14.0138538935369,0,0,0,NA,NA,NA,NA,NA,2,2,1,0,0,1329,0.109460129727677,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,480,480,25,935,1506867303,1506868268,965,0.00416666666666667,0.003125,0.00208333333333333,0,0.00416666666666667,0.00625,0.053125,0.320833333333333,0.564583333333333,0.0385416666666667,0.003125,0,0,0,0,0,0,0,0,965,1,0
12,41.9793927669525,-87.6520006824285,"America/Chicago",148,147.014527987408,135,142,151,155,134.764193513327,141.804416069089,150.585545058372,154.141084889498,8.55747831503913,72,170,81,146.081746400372,0,24,24,0.0910357640501626,81,81.3961913608918,80,81,82,83,79.550188646253,80.6415708095732,81.8927438363724,82.7386874397698,98.8,182.690478402229,216.8,32.8295222002832,1.17712376249958,7.62385,12.6125707385044,12.6972,12.024,12.3264,13.1004,13.3344,12.685752586172,12.0441672063213,12.3333090963118,13.1099068976151,13.3251197809318,14.04,0.933223700267308,0.652693489096578,1507047015,1507049201,"2017-10-03_16-10-15",0.230500020332573,-0.109425232464235,0.342708445392696,0.598649847157279,0.0513994695279681,-0.111570515624367,0.602152111590438,0.35211236659665,"generic",0.284450651769088,0.0381750465549348,0.529795158286778,0,0,0,0.0451582867783985,0.102420856610801,-0.0743803834381826,6.13257586911741,-160.140965542407,13203.4358462098,0.274999381195472,0.717138875986995,168.179706019023,31.9293167409148,0,0,0,NA,NA,NA,NA,NA,5,4,1,0,0,2907,0.163699089795881,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1075.5,1075.5,153,1998,1507047015,1507049201,2186,0.00418021365536461,0.000464468183929401,0.000928936367858802,0.0018578727357176,0.002322340919647,0.000464468183929401,0.00557361820715281,0.0752438457965629,0.608453320947515,0.299581978634464,0.000928936367858802,0,0,0,0,0,0,0,0,2186,1,0
13,41.9652990577742,-87.6459705736488,"America/Chicago",147,153.065765408033,118,125,163,167,120.162762206162,135.350201103461,164.19317228453,167.792327047947,19.0068066282304,73,175,81,143.863994439296,0.00185013876040703,17,17,0.0312210915818686,81,74.8390379278446,51,80,85.5,88.5,79.6034773975857,80.661949120681,87.1066568554594,90.5094053964939,160.2,176.07289546716,208.8,15.6618452476737,9.52793690069018,14.68711,12.1135487511563,11.6208,3.5604,9.3384,16.1892,21.1284,13.7865153436394,9.35276530804537,10.9869082511924,20.5539694676007,22.0742840228013,33.5556,6.04210288869964,5.53364648487955,1507160938,1507167705,"2017-10-04_23-48-58",0.418576638142291,0.423373702637945,0.0532453427476764,0.0272967126398542,-0.0583395133184223,-0.111953316406597,0.516350438900368,0.142610911009275,"generic",0.182912711275758,0.133827274832137,0.555221115999074,0,0,0,0.0240796480666821,0.103959249826349,-0.0195861316757104,10.1887697271281,-84.6904333657717,44056.2403001021,0.106091225614594,0.523820536540241,7.37764860817431,40.3788273206642,4,2429,4,607.25,130,1429,435,583.146851144718,66,3,1,63,0,5403,6.87396411144447,10,5,11,1,1,2,0,0,3,1,0,0,2,2,8,7,10,3,0,719.833333333333,446,134,1600,1507160938,1507167705,6767,0.172294172062905,0.0191951896392229,0.00508788159111933,0.00254394079555967,0.0032377428307123,0.155874190564292,0.0786308973172988,0.114477335800185,0.0906567992599445,0.0524976873265495,0.0360777058279371,0.0124884366327475,0.0342275670675301,0.0261332099907493,0.00971322849213691,0.0240518038852914,0.10777058279371,0.0478723404255319,0.00716928769657724,4338,0.641052164917984,0.358947835082016
14,41.9635573402047,-87.645328938961,"America/Chicago",136,136.22422858249,123,132,139,142,125.269912053546,132.589997602696,139.004016738408,141.498514616724,8.43396097490897,70,145,82,133.509217737917,0,18,18,0.0114598903836572,82,79.5236671649228,81,82,83,83.5,80.6642732046832,81.6097343376785,82.9138572651156,83.3512571451885,166.2,181.040857000498,212.6,3.21815691705038,19.9512605091975,6.68854,12.0396771300448,12.4272,11.7216,11.9916,12.8664,13.3344,12.4701978531798,11.7798152207634,12.0365455311677,12.895664443204,13.3722001115726,16.794,2.30026000459937,1.06496294653811,1507244363,1507246420,"2017-10-05_22-59-23",0.598080312868639,0.718265077393818,-0.527295360344148,-0.452295101692011,0.0874120963131786,-0.0970160771837067,0.643963447971395,0.509518834964567,"generic",0.271728271728272,0.01998001998002,0.606893106893107,0,0,0,0.02997002997003,0.0714285714285714,-0.0756779849534617,5.27007258569626,-151.885715801598,10577.0356794924,0.233875795560879,0.815146985550573,168.112333219974,47.2386421778362,5,20,5,4,1,8,4,2.73861278752583,7,3,1,3,0,2660,0.95077882060671,0,0,0,0,0,0,1,1,3,2,0,0,0,0,0,0,0,0,0,285.714285714286,81,1,1300,1507244363,1507246420,2057,0.0423517688091679,0.00149476831091181,0.00249128051818635,0.000996512207274539,0.00199302441454908,0.00199302441454908,0.0049825610363727,0.202790234180369,0.56751370204285,0.161434977578475,0.00896860986547085,0,0.00298953662182362,0,0,0,0,0,0,2037,0.990277102576568,0.00972289742343218
15,41.9760872796178,-87.6500148419291,"America/Chicago",136,135.45035138952,129,132,140,143,128.703768646472,132.254483237858,139.703435785408,142.750823618018,7.98299449568636,74,153,82,135.618721461187,0,18,18,0.00399543378995434,82,81.6538242009132,80.5,81,82,83,80.3927740742543,80.7022085724407,81.8908288711934,82.5529250629606,156.2,177.05102739726,214.2,13.2890369597745,12.2004443166497,6.01106,12.3029917808219,12.4956,11.4552,11.8224,12.7656,13.068,12.5172186206897,11.4930335571429,11.9101989130435,12.747975312223,13.0941243363561,19.7496,0.970439851375614,0.903303839081367,1507313428,1507315179,"2017-10-06_18-10-28",0.069245342994451,0.239863684952695,-0.478695132133378,0.232616663919461,0.0562311660512087,0.0615807989560324,0.124644129815376,-0.124939585311089,"generic",0.268460217515741,0.0480824270177447,0.558099599313108,0,0,0,0.0320549513451631,0.0933028048082427,-0.104778121232498,3.42276130602188,-183.571268399337,5996.67780815033,0.21608443400541,0.715182648401826,171.568634456403,40.988537619705,0,0,0,NA,NA,NA,NA,NA,4,3,1,0,0,2381,0.200361373522942,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1751,1751,1751,1751,1507313428,1507315179,1751,0.00114155251141553,0.00114155251141553,0,0.00513698630136986,0.0091324200913242,0.0045662100456621,0.0154109589041096,0.257420091324201,0.594748858447489,0.0987442922374429,0.00742009132420091,0.00342465753424658,0,0,0,0.00171232876712329,0,0,0,1751,1,0
16,41.9015365373343,-87.6210786681622,"America/Chicago",141,145.367464785659,124,130,158,166,124.642632830232,131.386890330861,160.475075344422,167.222970364624,16.9028827524659,68,175,82,143.017132942962,0,23,23,0.0153979613966602,82,82.1103882021253,80,81,83,84.5,79.9273008465886,80.8254188862794,82.8734977890562,86.7670424834886,162.8,192.065278681414,459,26.1229798141777,41.1323682130829,16.51617,12.5833678594665,11.9592,9.8748,11.4192,13.2696,16.0236,12.3293701514269,10.5927633622795,11.5808181691095,13.7821079569752,17.5242896735783,27.7452,3.1437681491479,3.5408128325029,1507380791,1507386454,"2017-10-07_12-53-11",0.54795177488237,0.519610777309315,0.169242839608878,0.0397067506023101,0.450456004300525,0.596514280584672,0.646744191945256,0.343877525317589,"generic",0.345636126791142,0.0445071645679548,0.264871906209292,0,0,0,0.0475466782457664,0.297438124185845,0.00974937602513002,3.11041687005592,44.9543728518745,14342.1321878278,0.196201902384442,0.315766644979397,157.00926786265,34.2399962944033,5,1023,6,170.5,8,424,134,173.585137612642,31,6,1,25,0,6279,4.62130068929768,0,0,0,0,0,1,1,5,9,4,0,0,1,0,0,0,4,6,0,513.111111111111,449,12,1089,1507380791,1507386454,5663,0.0156148340923878,0.00173498156582086,0.00433745391455216,0.00715679895901106,0.0206029060941227,0.0589893732379093,0.0689655172413793,0.333550206029061,0.192582953806116,0.138798525265669,0.0360008674907829,0.0208197787898504,0.0390370852309694,0.00932552591628714,0.00672305356755584,0.0028193450444589,0.00498807200173498,0.0360008674907829,0.00195185426154847,4640,0.819353699452587,0.180646300547413
17,41.9558744877577,-87.6512600574642,"America/Chicago",143,148.252592170111,62,133,161,167,131.808771335505,137.617634123827,162.957901043202,167.359407630257,16.2133794585447,54,176,83,135.258304696449,0.00342465753424658,17,17,0,83.5,69.722602739726,0,82,83.5,84.5,81.8320776380276,82.7209662852892,84.0973658586097,84.7719774519297,158.2,184.664155251142,211.4,30.3649055942105,16.4780893106689,4.99715,10.1054178082192,11.9592,0.27,10.9755,12.5964,13.1328,12.1600158081705,11.0122676470588,11.5864067474371,12.7525629740221,13.4362808941428,16.1568,4.51876292056638,1.31849917573936,1507467086,1507471549,"2017-10-08_12-51-26",0.889031118804657,0.905667211338614,-0.145259598296448,-0.460940283048785,0.016550375848398,-0.110477610770885,0.955636385528418,0.897463517635285,"generic",0.225529479107041,0.023468803663423,0.511734401831711,0,0,0,0.0177447052089296,0.221522610188895,0.10052378307604,9.63074666840735,176.117667949222,16873.0681630497,0.244388040376146,0.508561643835616,162.369722503959,25.8737194666473,3,2665,6,444.166666666667,108,1671,886,781.502612492968,6,2,1,3,0,2037,4.70278386320273,1,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,174.3,144,10,525,1507467086,1507471549,4463,0.16837899543379,0.0045662100456621,0.00171232876712329,0.0045662100456621,0.0045662100456621,0.00799086757990868,0.0662100456621005,0.264269406392694,0.352739726027397,0.104452054794521,0.0159817351598174,0.00342465753424658,0.00114155251141553,0,0,0,0,0,0,1798,0.402868025991486,0.597131974008514
18,41.9693734589964,-87.6485303230584,"America/Chicago",144,143.873700000628,135,138,151,156,134.389331474629,137.638960619755,151.038763310854,155.803215357927,10.8498123928534,68,167,82,144.228090317643,0,17,17,0.0133945656333716,82,81.8761959433601,81,81,83,83.5,80.5256312917372,80.8184942515503,82.6844672770911,83.1756899509804,161.2,182.301875239189,250.6,26.3093377857089,15.8462005883204,9.70962,13.2715729047072,13.2336,12.1932,12.6288,13.8744,14.814,13.2834122338986,12.2500122137405,12.7314384094755,13.8990226889382,14.838544728419,16.4592,1.2021055289313,1.03230746999395,1507668618,1507671260,"2017-10-10_20-50-18",0.377249162176487,0.43396363322303,-0.707267629468723,-0.374161276264155,0.0473905445778156,0.017382534182029,0.426881675308527,0.153484703533957,"generic",0.18941717791411,0.0410276073619632,0.560199386503067,0,0,0,0.0559815950920245,0.153374233128834,-0.0178770926757371,4.54796019704021,-46.712843161701,11883.8199948661,0.1373306459749,0.610026789131267,155.241199459374,48.1326726073285,1,31,1,31,31,31,31,NA,6,6,1,0,0,3556,0.226272720406151,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1305.5,1305.5,68,2543,1507668618,1507671260,2642,0.00459242250287026,0,0,0.000382701875239189,0.00191350937619594,0.00153080750095675,0.00574052812858783,0.0665901262916188,0.290853425181783,0.426329889016456,0.138155376961347,0.0604668962877918,0.0034443168771527,0,0,0,0,0,0,2611,0.988266464799394,0.0117335352006056
19,41.9647370511666,-87.6459081703797,"America/Chicago",152,162.620158798781,115,127,170,173,125.182198463979,139.653504954162,171.020225652138,172.822014709838,20.249318155024,76,177,82,147.171710526316,0.168944778567523,14,14,0.124658283214872,82,68.3224439584472,0,78,83.5,85.5,80.5353026276596,81.6459103557841,84.2504970929349,85.4215692174488,105,172.572498633133,232.6,12.7579244915753,2.19541922978647,12.15036,11.8226184800437,12.0762,2.016,7.2558,18.1044,18.7776,17.7527329315235,9.75717276464088,11.6048651486989,18.4603213508822,19.071994790677,22.3056,6.499038664309,4.30244744679484,1507765612,1507770132,"2017-10-11_23-46-52",0.799190209608761,0.817941514994048,-0.281571872457261,-0.424763905209375,-0.177466817392147,-0.201833136336408,0.777121864815528,0.505684572283327,"generic",0.144538735286066,0.166712291267451,0.560635094442924,0,0,0,0.0479058308239803,0.0802080481795784,0.0485294805256872,11.1971029669481,177.520839762964,40959.0026530962,0.113908729752128,0.505467468562056,23.1382958472023,49.1047711679981,4,867,4,216.75,20,382,232.5,159.058427420031,24,2,1,21,0,4129,6.44912958151179,4,0,0,0,0,0,2,0,1,1,0,0,0,1,11,4,0,0,0,730.6,290,188,2214,1507765612,1507770132,4520,0.246582832148715,0.00136686714051394,0.000820120284308365,0.00164024056861673,0.00109349371241115,0.0913067249863313,0.0587752870420995,0.094313832695462,0.037452159650082,0.0150355385456534,0.0369054127938764,0.0240568616730454,0.0251503553854565,0.0872061235647895,0.204483324220886,0.0647895024603609,0.00847457627118644,0.000546746856205577,0,3653,0.808185840707965,0.191814159292035
20,41.9696273468435,-87.6473663281649,"America/Chicago",135,134.991124776508,129,133,140,143.8,128.717658507815,132.242540016298,139.247786701975,143.219658649353,5.13916747969115,116,148,81,135.856012061817,0,15,15,0,81,81.04052016585,80,81,82,82.5,79.5395979405415,80.562724664279,81.7799195105576,82.221762535284,167.2,180.875310968715,198,6.14113608278072,0.677571179766176,9.67791,12.3744307576329,12.4272,11.79,12.1608,12.7656,13.2696,12.4273021988735,11.8728602137917,12.160619351833,12.7678664506329,13.261642516492,15.4188,1.16988030615263,0.653606152730617,1507839452,1507842116,"2017-10-12_20-15-00",0.487440219548337,0.565568333980931,-0.121154427124433,0.299288213647847,0.227018122342482,0.402106425441332,0.590468913668943,0.237768212245178,"generic",0.177114803625378,0.0411631419939577,0.566465256797583,0,0,0,0.0445619335347432,0.170694864048338,-0.0548909407399058,4.12866187550688,-145.62566578297,10953.3399557198,0.140988574184472,0.575197889182058,154.750488792972,48.3846284701826,1,9,1,9,9,9,9,NA,6,6,1,0,0,3773,0.243426736411595,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,698.75,456.5,18,1864,1507839300,1507842116,2816,0.00678477195627591,0,0,0.00113079532604599,0,0.000376931775348662,0.0354315868827742,0.0995099886920467,0.692046739540143,0.160196004523181,0.00339238597813796,0.00113079532604599,0,0,0,0,0,0,0,2807,0.996803977272727,0.00319602272727273
21,41.96548207663,-87.6461750501767,"America/Chicago",136,135.225913782686,126,131,141,146,125.136401516445,130.563511526634,141.206490095924,145.969363053,11.1411583502548,72,165,82,134.904665314402,0,24,24,0.0202839756592292,82,80.6282961460446,80,81,82,83,79.6381753519698,80.6182718415328,82.5248014834086,82.9974088118952,171,191.652535496957,222.6,22.2273514550794,34.7364648923654,4.05399,12.5225488843813,12.3624,11.2536,11.79,12.6288,14.1084,12.3937145106012,11.2678471262168,11.9773253469737,12.7015875694159,15.5647616632017,29.592,2.57939643245556,2.90262132901393,1507917490,1507918998,"2017-10-13_17-55-24",0.162791017985159,0.18955728620537,-0.468563663237555,-0.577974252271763,-0.068093178733299,-0.132614038131072,0.43139357437306,0.431154837022926,"generic",0.169215086646279,0.0897043832823649,0.595310907237513,0,0,0,0.0591233435270133,0.0866462793068298,-0.341607626638184,6.60418587427306,-336.825119865249,6511.72727203323,0.134256788539088,0.644016227180527,23.8630871909417,53.3118632316394,4,521,4,130.25,40,277,102,107.45347830573,7,1,1,5,0,1547,4.34046026262522,0,0,0,0,1,1,0,0,2,0,1,0,0,0,0,2,0,0,0,191.166666666667,114,14,480,1507917324,1507918998,1674,0.0152129817444219,0.00101419878296146,0.00405679513184584,0.00202839756592292,0.00304259634888438,0.00709939148073022,0.0182555780933063,0.246450304259635,0.556795131845842,0.039553752535497,0.026369168356998,0.0243407707910751,0.0152129817444219,0.0101419878296146,0.0101419878296146,0.00304259634888438,0.00202839756592292,0.00709939148073022,0.00811359026369168,1153,0.688769414575866,0.311230585424134
22,41.9449812825769,-87.6406776532531,"America/Chicago",164,163.890852576345,147,154,166,168,147.090998413708,159.056680778439,165.85183833731,167.257437975372,9.22430738359095,74,171,82,159.788298691301,0,13,13,0.023094688221709,82,81.2219656145753,80,81,82,83,79.9063448475476,80.6903483003825,81.9294147416856,82.8322462449271,147.4,171.324762637927,205.8,19.6213241147978,8.75863638396899,16.10359,14.7191935334873,15.3828,12.1932,14.1408,15.822,16.0884,15.4251785774803,12.4512874226294,14.835332567579,15.8310763606052,16.109857452425,20.6244,1.93442657216527,1.50899215994779,1508074568,1508078847,"2017-10-15_13-36-08",0.763501002411583,0.764751214570454,-0.411816028696869,-0.0588590028887319,-0.0890040710686353,-0.183491604700699,0.445118890886697,0.348141941857886,"generic",0.274409044193217,0.0313463514902364,0.5172147995889,0,0,0,0.0287769784172662,0.14825282631038,-0.00025746195032499,3.79816547858814,-1.00332922041648,14801.450870058,0.212656095670473,0.639979471388247,163.037656274613,29.276213408339,4,458,6,76.3333333333333,41,275,71,107.930533214656,11,9,1,1,0,5259,1.25872317644075,0,0,0,0,0,0,0,0,2,0,2,5,2,0,0,0,0,0,0,648.666666666667,374,4,1506,1508074568,1508078847,4279,0.0069284064665127,0.000256607646907878,0.000513215293815756,0.000256607646907878,0.00205286117526302,0.00487554529124968,0.0187323582242751,0.0495252758532204,0.0962278675904542,0.0662047729022325,0.0759558634847319,0.551193225558122,0.115730048755453,0.00949448293559148,0.000769822940723634,0.000513215293815756,0.000769822940723634,0,0,3821,0.892965646179014,0.107034353820986
23,41.9758493592963,-87.6546199433506,"America/Chicago",157,156.973787747762,141,150,161,162,141.150091605525,151.241301756179,160.279003548497,161.898637583083,11.9767634261236,57,165,81,153.061889250814,0,14,14,0.0187296416938111,81.5,80.7166123778502,80,81,82.5,83.5,79.6128608199249,80.6112493512898,82.180515303101,83.2575356959761,156,171.538110749186,201,9.20664719543328,42.1163003225793,5.04772,14.4177478827362,14.9148,12.1932,13.8744,15.5844,15.9228,15.0249005741627,12.8160622727273,14.0698976662404,15.6375724471021,15.9362291782253,19.818,2.13420638043443,1.49718394005445,1508197108,1508198398,"2017-10-16_23-38-28",0.473896243119059,0.401411509660161,-0.678112331847494,-0.223768914070559,0.126868724852382,0.0874782172063832,0.567379486283584,0.2769198099316,"generic",0.224856909239575,0.00817661488143908,0.622240392477514,0,0,0,0.035977105478332,0.10874897792314,0.0648517269286058,11.2017159985896,79.637920668328,13755.707246268,0.349079574369485,0.763029315960912,168.725275734309,47.4604627117014,1,52,4,13,52,52,52,NA,4,3,1,1,0,1652,0.46453835148457,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,203.666666666667,115,47,729,1508197108,1508198398,1290,0.012214983713355,0.00162866449511401,0.00162866449511401,0.00162866449511401,0.00407166123778502,0.00814332247557003,0.00814332247557003,0.0496742671009772,0.0594462540716612,0.123778501628664,0.24185667752443,0.4185667752443,0.0496742671009772,0.00895765472312704,0.00651465798045603,0.00407166123778502,0,0,0,1238,0.95968992248062,0.0403100775193798
24,41.9648473151028,-87.6459166780114,"America/Chicago",159,164.455753219901,131,141,171,173,136.291611619181,147.878276131283,171.188627485722,172.910882569641,15.4755556583087,75,185,82,154.361992494029,0.122455089820359,18,18,0.0281437125748503,82,69.2997005988024,0,78,83.5,84.5,79.5308698633316,80.8755167822033,83.4394343584299,84.6959403417608,158.8,173.750239520958,199,15.4680023118078,1.72162867192057,11.42523,12.1412274251497,12.3624,2.25,7.1532,18.4428,19.1448,18.1214156013861,10.0852594517622,12.2071139954568,18.8278409025788,19.6317081483778,21.4308,6.43702569521643,4.5291985590126,1508370982,1508375226,"2017-10-18_23-56-22",0.629829471763117,0.662842914417684,0.0466001473630684,0.092104374006537,-0.117005873521121,-0.213096094998123,0.729048273014104,0.418999635135267,"generic",0.164917541229385,0.162218890554723,0.548425787106447,0,0,0,0.0422788605697151,0.0821589205397301,0.01315386711113,9.76154580391192,43.9339161511742,32603.5629850658,0.104718720708001,0.510479041916168,16.8313760571484,47.3059451398267,3,568,4,142,11,336,221,164.797855973108,29,2,1,26,0,3727,7.19440827668444,8,0,0,0,0,0,1,0,2,1,0,0,0,1,10,6,0,0,0,416.625,183,6,2112,1508370982,1508375226,4244,0.240419161676647,0.00329341317365269,0.00479041916167665,0.00239520958083832,0.00269461077844311,0.0413173652694611,0.068562874251497,0.0895209580838323,0.110179640718563,0.0326347305389222,0.0140718562874252,0.00449101796407186,0.00568862275449102,0.0431137724550898,0.211377245508982,0.0847305389221557,0.0407185628742515,0,0,3676,0.866163996229972,0.133836003770028
25,41.969139771536,-87.6470804214478,"America/Chicago",139,138.029702760044,130,134,143,146,130.122991320611,133.84350712244,142.175582542649,145.070957253347,9.98428329326998,68,156,80,136.813128893148,0,22,22,0,80,79.8222328701485,79,80,81,81,78.8185379851193,79.6103240490231,80.7287872068034,80.9743410455814,150.6,169.191950167705,217.6,29.6048761562625,36.2518307393443,6.9611,11.7916162913273,11.9916,11.1168,11.6208,12.2256,12.4632,11.9977033491637,11.1497238863783,11.6450427424336,12.2242555123675,12.4494684102726,15.786,1.20303490401602,0.669939090751029,1508541584,1508543752,"2017-10-20_23-19-44",0.209497499365303,0.159256981989327,0.369258565849658,0.170271852400809,-0.0618224597293159,-0.183292672570043,0.69213267134888,0.249309839445652,"generic",0.158981748318924,0.0307396733909702,0.595100864553314,0,0,0,0.0706051873198847,0.144572526416907,0.0457354446405304,4.3974613324996,95.449872964787,9177.50180092668,0.234618796248111,0.647819837086727,146.582947413403,51.3433558468324,2,77,3,25.6666666666667,19,58,38.5,27.5771644662754,5,4,1,0,0,2770,0.191809405400256,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,416.4,205,150,1083,1508541584,1508543752,2168,0.00910397700047916,0.00143747005270724,0.000479156684235745,0.00095831336847149,0.00191662673694298,0.00191662673694298,0.0589362721609966,0.441303306181121,0.474844274077623,0.00431241015812171,0.00239578342117873,0.00239578342117873,0,0,0,0,0,0,0,2091,0.964483394833948,0.0355166051660517
26,41.9467684719712,-87.6417540991679,"America/Chicago",162,162.273796670767,150,155,168,173,150.21231036154,155.92944236653,168.650216726924,173.004107290782,9.50085134316089,78,178,82,160.844499294781,0,18,19,0.0112834978843441,82,81.8624823695346,79,80,83.5,84.5,79.5160556168872,80.6075012138282,83.306716359448,84.3135644708332,166.8,184.837165021157,222.8,13.9724998792581,4.80429339828331,12.94848,14.191301551481,13.1328,11.556,12.2616,17.0316,17.9712,13.6843285106383,11.7373741579914,12.4311329585324,17.4157309828619,18.0416086591815,18.9108,2.69567191362512,2.62489008357494,1508593743,1508596772,"2017-10-21_13-40-02",0.635521034719247,0.658153075271292,-0.112300514317957,-0.17710222633713,-0.338867099388079,-0.381880387414758,0.570815132910099,0.299045013323672,"generic",0.297421405863652,0.0183680678205581,0.479335923701872,0,0,0,0.0183680678205581,0.186506534793359,-0.0746279181793562,3.54288870985004,-211.644775956654,10047.6323811347,0.196902394121036,0.589210155148096,162.738109704219,26.7761378783604,2,305,3,101.666666666667,109,196,152.5,61.5182899632296,18,2,1,15,0,4437,2.15934801924917,0,0,0,0,0,0,0,0,8,2,2,0,1,5,0,0,0,0,0,816.25,375.5,204,2310,1508593202,1508596772,3570,0.00458392101551481,0.00246826516220028,0.00105782792665726,0,0.00141043723554302,0.00423131170662906,0.0370239774330042,0.133991537376587,0.28984485190409,0.117771509167842,0.0356135401974612,0.0236248236953456,0.096262341325811,0.154795486600846,0.0973201692524683,0,0,0,0,3265,0.914565826330532,0.0854341736694678
